# Energy of the simulation (kJ/mol)
# Step Potential Kinetic Total
999 -3989.3414897300854 4147.488686526114 158.14719679602868
1000 -3991.196245384964 4149.326972037241 158.13072665227696
1001 -3992.9067567008865 4151.102286857702 158.19553015681572
1002 -3994.6612568842565 4152.80759851866 158.14634163440277
1003 -3996.208550365138 4154.436081793714 158.22753142857638
1004 -3997.5738068151413 4155.980380942307 158.40657412716627
1005 -3999.1411522631165 4157.433135681864 158.29198341874778
1006 -4000.625981210397 4158.786738584858 158.16075737446047
1007 -4001.9541372894987 4160.0329882424685 158.07885095296933
1008 -4002.9712198893412 4161.163681252519 158.19246136317813
1009 -4004.0439712526077 4162.170869947288 158.1268986946804
1010 -4004.920073890358 4163.046508429957 158.12643453959913
1011 -4005.7052141171375 4163.782347923909 158.0771338067714
1012 -4006.27711181905 4164.370117074373 158.09300525532404
1013 -4006.676738141157 4164.801948389208 158.12521024805073
1014 -4006.9938187755783 4165.069608900687 158.0757901251092
1015 -4007.1381012114457 4165.164516671572 158.02641546012558
1016 -4006.987237655244 4165.0784576720025 158.09122001675888
1017 -4006.6149287552307 4164.803615373698 158.18868661846784
1018 -4006.176705940935 4164.332385025426 158.15567908449103
1019 -4005.567269966759 4163.657151407069 158.08988144031125
1020 -4004.6652283061508 4162.770901545658 158.1056732395068
1021 -4003.627094092931 4161.6671569924865 158.04006289955566
1022 -4002.2838421141814 4160.339794666148 158.0559525519656
1023 -4000.7604100069952 4158.783430872729 158.02302086573349
1024 -3998.856473503033 4156.993524146556 158.1370506435232
1025 -3996.731620034235 4154.966249927388 158.23462989315308
1026 -3994.463760051669 4152.69838284495 158.23462279328075
1027 -3991.871712530604 4150.187772803884 158.31606027328044
1028 -3989.1990763493404 4147.433620007399 158.2345436580591
1029 -3986.2014954135834 4144.436174341664 158.23467892808085
1030 -3983.092220992714 4141.196588793311 158.10436780059686
1031 -3979.7271075069534 4137.717382296791 157.99027478983777
1032 -3976.0280997575405 4134.002268253299 157.9741684957584
1033 -3972.147347262534 4130.056477219571 157.90912995703766
1034 -3968.0748163899607 4125.886481541369 157.81166515140808
1035 -3963.9165494979493 4121.500219290346 157.58366979239665
1036 -3959.274150185933 4116.907401696935 157.63325151100216
1037 -3954.4358552079316 4112.118801070494 157.68294586256224
1038 -3949.478919828047 4107.146303974746 157.66738414669888
1039 -3944.3022145251975 4102.0031451510795 157.70093062588154
1040 -3939.0508084191447 4096.703805783475 157.65299736433076
1041 -3933.5937702971764 4091.2640539859312 157.6702836887544
1042 -3928.0459505692397 4085.7008973408188 157.6549467715789
1043 -3922.40862484338 4080.031983821675 157.623358978295
1044 -3916.8794655003944 4074.2756863042637 157.39622080386906
1045 -3911.0862897794564 4068.4509628186397 157.36467303918332
1046 -3905.309163845762 4062.5771544666654 157.2679906209031
1047 -3899.518890821237 4056.673734635923 157.1548438146864
1048 -3893.6039566707223 4050.759832396104 157.15587572538146
1049 -3887.6159961288276 4044.854563734317 157.23856760548907
1050 -3881.851478370513 4038.9769009029756 157.12542253246264
1051 -3876.067947700597 4033.1454104970776 157.07746279648032
1052 -3870.3156135333847 4027.377866044472 157.062252511087
1053 -3864.431434642632 4021.690557040808 157.25912239817592
1054 -3858.789744069049 4016.0987316424516 157.30898757340273
1055 -3853.404579483599 4010.6163967479133 157.21181726431456
1056 -3847.9625804088855 4005.2565963164798 157.29401590759446
1057 -3842.6708779727132 4000.0307645137527 157.3598865410394
1058 -3837.636889391418 3994.948458565213 157.3115691737955
1059 -3832.6410447690146 3990.0182165297524 157.3771717607384
1060 -3828.0160216419013 3985.2466774292484 157.23065578734733
1061 -3823.391958701144 3980.6390502093636 157.24709150821954
1062 -3819.017454917835 3976.1994885875515 157.18203366971647
1063 -3814.715684379199 3971.930236225321 157.21455184612196
1064 -3810.503558304602 3967.8321653520406 157.32860704743882
1065 -3806.6418473716885 3963.9049507058953 157.26310333420673
1066 -3802.7045566276915 3960.1468461532213 157.4422895255298
1067 -3799.0639386183097 3956.554916833078 157.49097821476823
1068 -3795.5531297292846 3953.1253374467806 157.57220771749604
1069 -3792.347612324037 3949.854311391807 157.50669906776994
1070 -3789.067675480548 3946.7370854929113 157.66941001236324
1071 -3786.1150611237977 3943.7676241556164 157.6525630318189
1072 -3783.303823732333 3940.939639954385 157.6358162220517
1073 -3780.627630213537 3938.2464811750806 157.61885096154325
1074 -3778.1605905185493 3935.6809926176093 157.52040209906002
1075 -3775.6015470040034 3933.235674100782 157.63412709677877
1076 -3773.269485431714 3930.9029859265906 157.6335004948766
1077 -3770.879254327367 3928.67542917465 157.79617484728342
1078 -3768.815760450606 3926.5461484774805 157.73038802687495
1079 -3766.8270721112435 3924.5079258672836 157.6808537560401
1080 -3764.79100555294 3922.5529554811555 157.76194992821584
1081 -3763.0433903710937 3920.6743798983316 157.6309895272379
1082 -3761.169782724855 3918.8656511569156 157.69586843206042
1083 -3759.4578895301906 3917.1206416657246 157.66275213553416
1084 -3757.9017164843717 3915.4335780857427 157.53186160137128
1085 -3756.3489673510176 3913.79896417178 157.44999682076252
1086 -3754.517726622446 3912.2121053561236 157.69437873367792
1087 -3753.0398886439343 3910.6686881451606 157.62879950122667
1088 -3751.4224097989986 3909.1650507302447 157.74264093124637
1089 -3749.9717851959813 3907.697994240241 157.72620904425958
1090 -3748.5552523145934 3906.2650401978085 157.70978788321514
1091 -3747.3180264327484 3904.8645786019533 157.54655216920486
1092 -3746.0631233603235 3903.495348675054 157.43222531473043
1093 -3744.7079581790917 3902.156638829526 157.44868065043406
1094 -3743.563199363915 3900.8488055645844 157.28560620066952
1095 -3742.4500377626946 3899.572605740195 157.12256797750055
1096 -3741.3855483728753 3898.3287842204772 156.94323584760195
1097 -3740.1432008814113 3897.1190891340725 156.97588825266163
1098 -3739.0185781352657 3895.945629350456 156.92705121519012
1099 -3737.9974577596563 3894.8106088315067 156.81315107185017
1100 -3736.9360406228607 3893.716932626732 156.78089200387146
1101 -3735.935528698599 3892.667678724015 156.73215002541664
1102 -3734.819431615688 3891.6661312346837 156.84669961899587
1103 -3733.804031610709 3890.7160597186107 156.91202810790193
1104 -3732.7132877253352 3889.8215272222783 157.108239496943
1105 -3731.8450735526585 3888.986329120537 157.14125556787818
1106 -3731.121261626317 3888.213889632051 157.09262800573418
1107 -3730.317125508653 3887.507876051285 157.1907505426322
1108 -3729.5998451532 3886.872272540516 157.27242738731593
1109 -3728.9886920125136 3886.3102972573934 157.3216052448799
1110 -3728.372442268578 3885.824757473302 157.45231520472404
1111 -3727.9821337271615 3885.4184047248305 157.4362709976685
1112 -3727.624785728952 3885.093987682616 157.46920195366417
1113 -3727.270637873319 3884.854163166763 157.58352529344396
1114 -3727.1820039329064 3884.7003817834006 157.5183778504949
1115 -3727.2457815686967 3884.6336713398873 157.38788977119117
1116 -3727.267153909691 3884.6551626120026 157.3880087023116
1117 -3727.3122598612104 3884.7655772762682 157.45331741505862
1118 -3727.658972053106 3884.9653367913656 157.3063647382594
1119 -3727.9802648203818 3885.253942087496 157.27367726711415
1120 -3728.4549106894356 3885.6307482248667 157.1758375354313
1121 -3728.8217000018053 3886.09535410355 157.27365410174454
1122 -3729.3076920083986 3886.6466117908403 157.33891978244202
1123 -3730.1405327007037 3887.283410623622 157.14287792291844
1124 -3730.861568702142 3888.0043890441134 157.14282034197126
1125 -3731.6156835545676 3888.8074925556384 157.19180900107068
1126 -3732.5484375991723 3889.691106736703 157.1426691375313
1127 -3733.461892680045 3890.6536062502437 157.19171357019866
1128 -3734.615279443981 3891.6925604791513 157.07728103517056
1129 -3735.679727814657 3892.805820501018 157.1260926863612
1130 -3736.9141589266105 3893.9912367583083 157.0770778316972
1131 -3738.202298003783 3895.246652748351 157.04435474456793
1132 -3739.52594572488 3896.5700856435687 157.04413991868876
1133 -3740.931503557111 3897.9592359956387 157.02773243852798
1134 -3742.335624291297 3899.4120625065298 157.07643821523286
1135 -3743.866460075961 3900.926477683952 157.06001760799043
1136 -3745.358715742409 3902.500161017948 157.1414452755393
1137 -3746.989937665087 3904.1313413850303 157.14140371994313
1138 -3748.49744482672 3905.8181226529987 157.32067782627863
1139 -3750.4009809475965 3907.558254268455 157.15727332085817
1140 -3752.2088906132753 3909.349723722685 157.1408331094097
1141 -3754.04983958763 3911.190731026346 157.14089143871604
1142 -3755.889445058332 3913.079167978156 157.18972291982385
1143 -3757.7906978916226 3915.012970062895 157.22227217127238
1144 -3759.8495790766383 3916.9901691248983 157.14059004825978
1145 -3761.835772147075 3919.0089435298983 157.17317138282337
1146 -3763.926889426455 3921.0673685794322 157.14047915297746
1147 -3765.908547209886 3923.163317583458 157.25477037357217
1148 -3768.105355365903 3925.294696040612 157.18934067470911
1149 -3770.270266833082 3927.4595582272227 157.18929139414064
1150 -3772.4176426225335 3929.655739372037 157.23809674950297
1151 -3774.6268253501116 3931.8810775921593 157.25425224204764
1152 -3776.7653057656607 3934.133713548355 157.36840778269405
1153 -3779.0920614907886 3936.411366419617 157.3193049288283
1154 -3781.392749534562 3938.711964189116 157.31921465455363
1155 -3783.6817149135118 3941.0337414295227 157.35202651601074
1156 -3786.120828963726 3943.3748461518453 157.25401718811926
1157 -3788.527992246292 3945.733101838758 157.2051095924663
1158 -3791.01578990523 3948.106629332024 157.0908394267938
1159 -3793.4354478609407 3950.4937125184165 157.0582646574758
1160 -3795.9650827883916 3952.892776483513 156.92769369512172
1161 -3798.3584338101027 3955.3023575966395 156.94392378653671
1162 -3800.7281027905683 3957.721014329955 156.99291153938663
1163 -3803.0404471888523 3960.1477106757097 157.1072634868576
1164 -3805.523513280605 3962.581849687313 157.05833640670787
1165 -3807.997132153247 3965.022923815537 157.02579166229017
1166 -3810.3633667920294 3967.4706681693156 157.10730137728615
1167 -3812.8341710832515 3969.925162643369 157.0909915601174
1168 -3815.3116291710808 3972.3864792269383 157.07485005585718
1169 -3817.650127510382 3974.855559079899 157.2054315695172
1170 -3820.063108005978 3977.333771764728 157.2706637587501
1171 -3822.388309158991 3979.822158549313 157.4338493903222
1172 -3824.8558145012676 3982.322237618135 157.46642311686767
1173 -3827.434156303592 3984.8354618606195 157.4013055570279
1174 -3830.0272238904163 3987.3635885675153 157.33636467709871
1175 -3832.490349454176 3989.9085247474036 157.41817529322793
1176 -3834.9231964027804 3992.4719547754626 157.5487583726821
1177 -3837.5727715973926 3995.056259987215 157.4834883898227
1178 -3840.2611356866746 3997.663380051096 157.4022443644213
1179 -3842.957884052897 4000.2950199852075 157.33713593231064
1180 -3845.583166474839 4002.9530024186106 157.36983594377133
1181 -3848.2852153897925 4005.6388672250177 157.35365183522492
1182 -3850.902330625753 4008.3539632591824 157.45163263342948
1183 -3853.7459499279985 4011.0995692730717 157.35361934507327
1184 -3856.47334374883 4013.8758999240886 157.40255617525878
1185 -3859.1819503130077 4016.682245513668 157.50029520066008
1186 -3862.018080828691 4019.5182505329285 157.50016970423746
1187 -3865.029527410617 4022.382724679728 157.35319726911104
1188 -3867.838621977961 4025.27326912176 157.43464714379937
1189 -3870.5241529539585 4028.1872404255346 157.66308747157618
1190 -3873.4749314888154 4031.121551672142 157.6466201833264
1191 -3876.3114983865157 4034.0721018225654 157.76060343604956
1192 -3879.404236748713 4037.034018743533 157.6297819948197
1193 -3882.3238644050116 4040.002240223181 157.67837581816974
1194 -3885.2281606148326 4042.9713669358116 157.74320632097877
1195 -3888.110555614612 4045.934979613233 157.82442399862066
1196 -3891.094771465578 4048.886250015913 157.79147855033483
1197 -3894.108726656644 4051.818385941323 157.70965928467896
1198 -3896.965960571814 4054.7239821871904 157.75802161537635
1199 -3899.821037990091 4057.5950098724447 157.7739718823535
1200 -3902.731078792375 4060.4229325604015 157.69185376802648
1201 -3905.508121221435 4063.1994424779887 157.69132125655358
1202 -3908.3563970638465 4065.916626451437 157.56022938759037
1203 -3911.0390460297817 4068.566229931201 157.5271839014194
1204 -3913.596974943356 4071.1399814071597 157.5430064638036
1205 -3916.0711658426135 4073.629972044823 157.55880620220904
1206 -3918.568706941885 4076.028899891784 157.46019294989915
1207 -3920.755130708522 4078.3291314668445 157.57400075832226
1208 -3922.867448246029 4080.5226160140705 157.655167768041
1209 -3924.8497171616655 4082.6023333470507 157.75261618538542
1210 -3926.777033374611 4084.561809599989 157.78477622537784
1211 -3928.610075635015 4086.39444721352 157.78437157850487
1212 -3930.1308121997536 4088.0942547978243 157.96344259807088
1213 -3931.8235844926926 4089.6560644883284 157.83247999563505
1214 -3933.32414793638 4091.07460109587 157.7504531594902
1215 -3934.447616577119 4092.3446384011854 157.89702182406657
1216 -3935.483531937771 4093.461906535541 157.9783745977699
1217 -3936.4279921506736 4094.422550774129 157.9945586234554
1218 -3937.2285022342926 4095.222876023003 157.99437378871022
1219 -3937.947434615083 4095.859930496365 157.9124958812824
1220 -3938.3211876392575 4096.33132748276 158.01013984350254
1221 -3938.6900585352296 4096.6348828955115 157.94482436028133
1222 -3938.775676004793 4096.769236386374 157.99356038158137
1223 -3938.8867351612016 4096.733358855343 157.84662369414085
1224 -3938.8269288146953 4096.526570964683 157.6996421499876
1225 -3938.564274764579 4096.149461364264 157.58518659968536
1226 -3937.9034459696645 4095.6028940614356 157.69944809177102
1227 -3937.1395361396217 4094.8878969615416 157.74836082192013
1228 -3936.4210447059895 4094.0063348228155 157.58529011682572
1229 -3935.457210298385 4092.960908562064 157.50369826367907
1230 -3934.2185694080285 4091.7550913901114 157.5365219820827
1231 -3932.905057481845 4090.392718576107 157.48766109426285
1232 -3931.3086756356524 4088.8781459906786 157.56947035502571
1233 -3929.59801140867 4087.2166077980137 157.61859638934345
1234 -3927.6317814587237 4085.413907107752 157.7821256490285
1235 -3925.7269124435916 4083.4766225815465 157.74971013795476
1236 -3923.466057738084 4081.4119166604155 157.94585892233164
1237 -3921.346684297242 4079.2276357598157 157.8809514625735
1238 -3919.0184701314747 4076.9325482742015 157.9140781427265
1239 -3916.653446201735 4074.5353287478597 157.88188254612533
1240 -3914.244757553973 4072.0455409836627 157.80078342968977
1241 -3911.623267844621 4069.4734594092083 157.850191564588
1242 -3908.9131404972018 4066.829174671148 157.916034173946
1243 -3906.190139869432 4064.123102869348 157.93296299991576
1244 -3903.465243517263 4061.3661965703945 157.90095305313164
1245 -3900.5704312604094 4058.5697786185237 157.99934735811473
1246 -3897.6796747187936 4055.7448869470118 158.0652122282182
1247 -3894.9023526968367 4052.903021825992 158.0006691291553
1248 -3892.2503138060915 4050.0557062709727 157.80539246488115
1249 -3889.571150001896 4047.2138137012344 157.6426636993382
1250 -3886.810281640441 4044.3882483272673 157.5779666868262
1251 -3884.092468898321 4041.589482322621 157.49701342430004
1252 -3881.411453350874 4038.827407205568 157.41595385469358
1253 -3878.6298938447453 4036.1115945163533 157.48170067160825
1254 -3875.805283266037 4033.450544613803 157.64526134776605
1255 -3873.2067541761476 4030.8522726283563 157.64551845220862
1256 -3870.6458463759786 4028.3242771409487 157.6784307649707
1257 -3868.0963169133092 4025.872844159892 157.77652724658248
1258 -3865.710469230646 4023.503455367512 157.7929861368655
1259 -3863.574202614591 4021.220397083456 157.64619446886525
1260 -3861.331955819773 4019.0270892121707 157.69513339239737
1261 -3859.329160456968 4016.9263029498334 157.59714249286526
1262 -3857.2247384256557 4014.9196694161574 157.6949309905017
1263 -3855.378275586617 4013.0078439139547 157.6295683273378
1264 -3853.774137258951 4011.191318636232 157.41718137728077
1265 -3852.248476815402 4009.4698301822855 157.2213533668838
1266 -3850.83298659722 4007.8420292839514 157.00904268673153
1267 -3849.1831866754187 4006.306171418034 157.1229847426149
1268 -3847.786155347927 4004.860122489503 157.07396714157557
1269 -3846.3625411576495 4003.5014850434986 157.138943885849
1270 -3845.121850241003 4002.2277600056605 157.10590976465755
1271 -3843.865307584231 4001.0361942497602 157.17088666552905
1272 -3842.70417735633 3999.9236975280787 157.21952017174883
1273 -3841.65208782288 3998.8877525904127 157.23566476753277
1274 -3840.6745118895874 3997.9262552712635 157.25174338167605
1275 -3839.7524079008836 3997.0366966620822 157.28428876119847
1276 -3838.9981240722973 3996.2168480206255 157.21872394832832
1277 -3838.1646381601845 3995.464829575292 157.30019141510718
1278 -3837.3801681180976 3994.77825300845 157.39808489035238
1279 -3836.7898057179323 3994.15512101393 157.36531529599785
1280 -3836.31028274479 3993.593656245253 157.28337350046303
1281 -3835.710045147312 3993.0910936704277 157.3810485231157
1282 -3835.2964253123237 3992.6446534509255 157.3482281386019
1283 -3834.9358050464616 3992.2514119331163 157.3156068866545
1284 -3834.6248918455726 3991.9076923216803 157.2828004761077
1285 -3834.3597404115385 3991.609653953995 157.24991354245608
1286 -3834.1031155830956 3991.3527248800847 157.2496092969897
1287 -3833.9637810832596 3991.1314661798287 157.16768509656913
1288 -3833.9683997261727 3990.9400046318597 156.97160490568695
1289 -3833.7190951097164 3990.7718629326123 157.05276782289602
1290 -3833.6494508769215 3990.6202790905268 156.9708282136052
1291 -3833.540643559784 3990.47845560999 156.9378120502062
1292 -3833.434570058943 3990.339376209876 156.90480615093287
1293 -3833.3081213791274 3990.1961933882985 156.8880720091712
1294 -3833.0561031810284 3990.0417734554235 156.9856702743946
1295 -3832.99834201995 3989.8693662207374 156.87102420078762
1296 -3832.8190661512726 3989.673434371306 156.85436822003356
1297 -3832.51340856922 3989.449071690832 156.93566312161263
1298 -3832.2075529507906 3989.191992658805 156.9844397080139
1299 -3831.8656001497075 3988.898934389478 157.0333342397708
1300 -3831.6165705873423 3988.568190812231 156.95162022488796
1301 -3831.133088543248 3988.1989453532415 157.06585680999325
1302 -3830.8239025336093 3987.7920559073195 156.96815337371027
1303 -3830.282915691345 3987.349233986527 157.06631829518187
1304 -3829.9369064716575 3986.872900173015 156.9359937013571
1305 -3829.3981338894855 3986.3672306018284 156.96909671234292
1306 -3828.851517024343 3985.8374223184587 156.98590529411535
1307 -3828.271306335671 3985.2903221816396 157.01901584596857
1308 -3827.779480039012 3984.733911024579 156.95443098556686
1309 -3827.1400518267837 3984.176863979729 157.03681215294526
1310 -3826.5910590311173 3983.628552177768 157.03749314665123
1311 -3825.930423605475 3983.0993257049686 157.16890209949338
1312 -3825.365201698292 3982.6000668212905 157.23486512299885
1313 -3824.9382137253774 3982.141364445535 157.2031507201572
1314 -3824.4651097653878 3981.7344051509467 157.26929538555905
1315 -3824.1046707130176 3981.3909176037805 157.28624689076284
1316 -3823.8677997375244 3981.1221067930546 157.2543070555308
1317 -3823.814676327924 3980.939061167793 157.12438483986872
1318 -3823.6786022173546 3980.8526641629796 157.1740619456251
1319 -3823.7306964564445 3980.8728584239234 157.142161967479
1320 -3823.849626852018 3981.0087156288505 157.15908877683245
1321 -3824.0271414712925 3981.2683412410656 157.2411997697732
1322 -3824.4668468591653 3981.659361722662 157.19251486349702
1323 -3824.962574379999 3982.1880668797585 157.22549249976012
1324 -3825.584315137849 3982.858960953039 157.2746458151902
1325 -3826.384345049704 3983.675543277939 157.2911982282355
1326 -3827.3323054430575 3984.6399015973066 157.3075961542488
1327 -3828.526443655635 3985.752508952561 157.2260652969261
1328 -3829.802375928958 3987.01191915515 157.20954322619167
1329 -3831.1729476809996 3988.414858494479 157.24191081347885
1330 -3832.7316109194962 3989.956810289655 157.22519937015863
1331 -3834.521012780823 3991.6315189881466 157.1105062073236
1332 -3836.3864324086626 3993.4311359684702 157.04470355980772
1333 -3838.270423915124 3995.34705259491 157.0766286797863
1334 -3840.3911033019244 3997.3692296095983 156.9781263076736
1335 -3842.394601231142 3999.4863183545185 157.09171712337638
1336 -3844.6116190968964 4001.686402137762 157.0747830408659
1337 -3846.899110753386 4003.956861805366 157.0577510519797
1338 -3849.260803290448 4006.2850553350554 157.02425204460735
1339 -3851.683863165226 4008.658298015361 156.97443485013542
1340 -3853.9921963898933 4011.063928565981 157.07173217608778
1341 -3856.353250455374 4013.489459934596 157.136209479222
1342 -3858.754607164533 4015.9228212919666 157.16821412743397
1343 -3861.1522791980965 4018.3526540207677 157.20037482267114
1344 -3863.486902070028 4020.7682604280085 157.28135835798045
1345 -3865.814339153417 4023.1603630082095 157.3460238547924
1346 -3868.207849484491 4025.5208398786326 157.31299039414148
1347 -3870.5952462047962 4027.8427065608066 157.24746035601046
1348 -3872.774768403235 4030.1198693583947 157.34510095515967
1349 -3875.1322873045756 4032.346661192988 157.2143738884124
1350 -3877.4185674312694 4034.5185745981903 157.10000716692053
1351 -3879.516261682072 4036.632645580021 157.11638389794868
1352 -3881.4891758875083 4038.6871277595737 157.1979518720655
1353 -3883.5148374903447 4040.6802073318217 157.16536984147754
1354 -3885.608543835912 4042.6109386162034 157.0023947802914
1355 -3887.542447578253 4044.479559549394 156.93711197114087
1356 -3889.2018186322357 4046.286081783037 157.08426315080132
1357 -3890.9624970646746 4048.030532781937 157.06803571726246
1358 -3892.6942479015797 4049.7134939364482 157.019246034868
1359 -3894.2676362516772 4051.3358321592714 157.06819590759446
1360 -3895.7481726454976 4052.8981970546956 157.15002440919787
1361 -3897.3162988962167 4054.4011494883775 157.0848505921609
1362 -3898.710828969259 4055.8448721727286 157.1340432034692
1363 -3900.0137555233523 4057.2293552044316 157.21559968107948
1364 -3901.208287811988 4058.5544427770824 157.34615496509437
1365 -3902.4247066996954 4059.8197588859375 157.39505218624166
1366 -3903.580354432873 4061.0243428344497 157.44398840157677
1367 -3904.657421609457 4062.166503071923 157.50908146246647
1368 -3905.8007755404565 4063.2445449263037 157.44376938584747
1369 -3906.829173503793 4064.2565984786133 157.42742497482044
1370 -3907.7242461561577 4065.200613585624 157.4763674294663
1371 -3908.516537879747 4066.0744010615103 157.5578631817635
1372 -3909.3341277260697 4066.875572048987 157.5414443229175
1373 -3910.1092998259383 4067.601554787602 157.49225496166335
1374 -3910.7413982275907 4068.249976213451 157.5085779858603
1375 -3911.2938884936448 4068.8187194906354 157.52483099699086
1376 -3911.8460291362 4069.305442407203 157.45941327100272
1377 -3912.2976617428976 4069.7081984798365 157.41053673693912
1378 -3912.4680051527544 4070.025304196248 157.55729904349337
1379 -3912.7958908769897 4070.2552444484472 157.4593535714569
1380 -3912.8727421720223 4070.397406386906 157.52466421488398
1381 -3913.0083112883617 4070.451365682839 157.44305439447743
1382 -3912.892225945337 4070.417038777138 157.52481283180097
1383 -3912.786446302433 4070.295001765124 157.50855546269145
1384 -3912.642924701198 4070.0862451856233 157.44332048442567
1385 -3912.315840096678 4069.791936073289 157.47609597661074
1386 -3911.7092186553805 4069.41382663913 157.7046079837494
1387 -3911.298184899344 4068.954066742273 157.65588184292915
1388 -3910.9550736201486 4068.4152940834874 157.460220463339
1389 -3910.389367321824 4067.800783122879 157.41141580105503
1390 -3909.6373798438576 4067.1141113896274 157.47673154576984
1391 -3908.9306729377577 4066.3586265649483 157.4279536271903
1392 -3908.109414695119 4065.5375584317935 157.42814373667443
1393 -3907.177750551202 4064.654989337444 157.47723878624188
1394 -3906.2214134415167 4063.715170300579 157.49375685906207
1395 -3905.3103314238024 4062.722631288727 157.41229986492428
1396 -3904.13886091548 4061.6820377213935 157.54317680591336
1397 -3902.972388987507 4060.5974746472907 157.62508565978322
1398 -3901.8151324647392 4059.4730256925927 157.65789322785358
1399 -3900.785538212195 4058.3130811155897 157.52754290339453
1400 -3899.59445858348 4057.1222097606505 157.52775117717093
1401 -3898.3120480981743 4055.905038221951 157.59299012377681
1402 -3897.072242167559 4054.6654456140936 157.59320344653446
1403 -3895.830387320025 4053.4074491109213 157.5770617908964
1404 -3894.721359017205 4052.1354888052956 157.41412978809043
1405 -3893.439287357529 4050.8536288543814 157.41434149685247
1406 -3892.315118506523 4049.5663791461807 157.2512606396578
1407 -3891.091704403472 4048.2778904405736 157.18618603710183
1408 -3890.001481299024 4046.992158033249 156.99067673422448
1409 -3888.689892994683 4045.7134798738616 157.02358687917896
1410 -3887.454805783819 4044.445928918134 156.99112313431496
1411 -3886.284120519476 4043.1936886831027 156.9095681636265
1412 -3884.953505315516 4041.9613210945486 157.0078157790325
1413 -3883.728954538705 4040.7533207257034 157.02436618699892
1414 -3882.4678960757724 4039.5741368104686 157.10624073469592
1415 -3881.3222012535384 4038.42871061679 157.10650936325177
1416 -3880.264522349195 4037.322178235156 157.0576558859608
1417 -3879.1202947265865 4036.259804980325 157.1395102537384
1418 -3878.1394764837846 4035.24684408081 157.10736759702579
1419 -3877.2139553389316 4034.288914825677 157.07495948674534
1420 -3876.2345549905817 4033.3913307424746 157.15677575189304
1421 -3875.2717962149663 4032.559385594615 157.2875893796486
1422 -3874.4946386656693 4031.798862611974 157.30422394630386
1423 -3873.9086099847177 4031.115270917487 157.2066609327692
1424 -3873.290739360758 4030.5139952072104 157.22325584645245
1425 -3872.7932114967093 4030.000348383633 157.20713688692385
1426 -3872.372505141973 4029.5798110419405 157.20730589996785
1427 -3872.066062929057 4029.2573689476353 157.19130601857816
1428 -3871.747675997784 4029.0372036460963 157.28952764831226
1429 -3871.7808389587476 4028.9237208401 157.1428818813526
1430 -3871.875709903369 4028.920723376473 157.04501347310364
1431 -3872.0024127542406 4029.03137087113 157.02895811688924
1432 -3872.392827933909 4029.258815857034 156.86598792312458
1433 -3872.625710501254 4029.605948842965 156.98023834171087
1434 -3873.0295106685217 4030.075161368762 157.04565070024034
1435 -3873.557350648629 4030.668414971992 157.11106432336325
1436 -3874.325442208078 4031.3876166545097 157.06217444643175
1437 -3875.0576782211688 4032.2343564794437 157.17667825827482
1438 -3876.03270199153 4033.2092925102247 157.17659051869484
1439 -3877.1520917692533 4034.3124109365153 157.16031916726223
1440 -3878.3996551905057 4035.543659357932 157.14400416742643
1441 -3879.677260964801 4036.9026466565574 157.2253856917561
1442 -3881.0819191073115 4038.3887456897355 157.30682658242364
1443 -3882.6781120150376 4040.0010439208822 157.32293190584448
1444 -3884.399086120701 4041.7383196357378 157.33923351503668
1445 -3886.276449819749 4043.5991554002994 157.32270558055058
1446 -3888.1936111088003 4045.581561069108 157.3879499603076
1447 -3890.3767651512953 4047.683038215904 157.30627306460912
1448 -3892.6274418815387 4049.901013427829 157.2735715462899
1449 -3894.9922990482164 4052.23299353976 157.24069449154376
1450 -3897.386084721383 4054.675590551802 157.28950583041868
1451 -3899.9357991661727 4057.2250276565655 157.28922849039293
1452 -3902.604658529272 4059.8774022902007 157.27274376092913
1453 -3905.5190421316415 4062.628495502144 157.10945337050217
1454 -3908.3158082188525 4065.473919342985 157.15811112413266
1455 -3911.2996109131245 4068.408475474506 157.10886456138167
1456 -3914.2690139725655 4071.4266127943806 157.15759882181524
1457 -3917.332598135955 4074.5223394683608 157.18974133240584
1458 -3920.336736667588 4077.689242087115 157.35250541952723
1459 -3923.650015612642 4080.9205883294567 157.27057271681448
1460 -3926.8250954996297 4084.2094844844137 157.38438898478398
1461 -3930.148311892124 4087.548651562373 157.40033967024857
1462 -3933.5794678842176 4090.930378931613 157.35091104739516
1463 -3937.0449356070876 4094.346515750881 157.30158014379325
1464 -3940.3242214923034 4097.788568980442 157.46434748813746
1465 -3943.7514880018502 4101.247887465855 157.49639946400399
1466 -3947.3177170969766 4104.715803334894 157.39808623791777
1467 -3950.688004492878 4108.183499508104 157.4954950152265
1468 -3954.000089323407 4111.641870807081 157.64178148367438
1469 -3957.4895335079655 4115.081816930637 157.5922834226708
1470 -3960.9190034256717 4118.494487414994 157.575483989322
1471 -3964.1659382222683 4121.8713516849975 157.70541346272904
1472 -3967.5152489748784 4125.2038905826885 157.68864160780979
1473 -3970.6984014125246 4128.4844148001 157.7860133875752
1474 -3973.9359460333785 4131.705234827519 157.7692887941401
1475 -3977.0246249747556 4134.858753019441 157.83412804468557
1476 -3980.0720050931686 4137.938545835166 157.86654074199788
1477 -3983.0561359686253 4140.938634196825 157.88249822819967
1478 -3985.9716087175916 4143.853710531846 157.88210181425495
1479 -3988.764629899143 4146.679190210565 157.91456031142224
